textbox1,textbox19,textbox20,textbox17,textbox16,textbox14,textbox12,textbox15,textbox13,textbox7,textbox26,textbox27,textbox297,textbox298,textbox28,textbox18
Status and Sub-Status by Hauling Unit,Report Created On:,12-08-2026,Description:,Parameters:,Start Shift Date:,01-07-2026,End Shift Date:,31-07-2026,,,All,Status Category:,Fleet:,All,This report contains a spreadsheet of all the statuses that the specified hauling unit was in during the specified time period.

Textbox3,Textbox38,Textbox40,Textbox42,textbox4,FLT_DESC1,NAME,STATUSCAT_DESCRIP,STATUS_DESC,SUB_STATUS_DESC,DURATION1,Textbox29,Textbox33,Textbox34,DURATION
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Down,O01 -  Down,,201.31,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Down,O03 - Daily Service,,19.76,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N00 - Wait At Dump,,10.45,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N01 - Truck Loading,,59.92,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N03 - Empty,,130.14,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N03 - Empty,N031 - Empty Stopped,81.59,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N04 - Hauling,,89.91,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N04 - Hauling,N041 - Hauling Stopped,9.95,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N05 - Spot at LU,,2.50,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N06 - Queue At LU,,17.08,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Net Operating,N07 - Dumping,,1.81,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-247,Standby,S03 - Schedule No Work,,4.30,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Delay,S10 - Change Operators,,10.82,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Delay,S19 - Tea/ Breakfast / Snacks,,25.27,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Delay,S20 - Shift Change,,107.70,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Delay,S25 - Toilet Break,,0.58,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Delay,S31 - Fuel Filling,,0.28,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Down,O01 -  Down,,48.63,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Down,O03 - Daily Service,,37.68,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N00 - Wait At Dump,,14.47,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N01 - Truck Loading,,69.79,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N02 - Wait At LU,,0.06,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N03 - Empty,,170.83,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N03 - Empty,N031 - Empty Stopped,101.49,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N04 - Hauling,,112.65,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N04 - Hauling,N041 - Hauling Stopped,8.02,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N05 - Spot at LU,,3.15,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N06 - Queue At LU,,20.82,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Net Operating,N07 - Dumping,,1.85,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Standby,S03 - Schedule No Work,,2.27,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-248,Standby,S23 - Released from Maintanence,,0.01,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Delay,S10 - Change Operators,,6.48,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Delay,S19 - Tea/ Breakfast / Snacks,,25.50,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Delay,S20 - Shift Change,,95.40,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Delay,S25 - Toilet Break,,0.14,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Delay,S31 - Fuel Filling,,0.32,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Down,O01 -  Down,,150.84,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Down,O03 - Daily Service,,42.76,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N00 - Wait At Dump,,15.03,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N01 - Truck Loading,,59.64,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N02 - Wait At LU,,0.00,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N03 - Empty,,145.88,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N03 - Empty,N031 - Empty Stopped,77.31,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N04 - Hauling,,94.88,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N04 - Hauling,N041 - Hauling Stopped,5.83,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N05 - Spot at LU,,2.18,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N06 - Queue At LU,,13.58,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Net Operating,N07 - Dumping,,2.61,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-249,Standby,S03 - Schedule No Work,,3.35,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Delay,D03 - Delay At Hopper,,0.69,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Delay,S10 - Change Operators,,5.92,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Delay,S19 - Tea/ Breakfast / Snacks,,23.80,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Delay,S20 - Shift Change,,88.64,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Delay,S25 - Toilet Break,,0.17,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Delay,S31 - Fuel Filling,,0.11,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Down,O01 -  Down,,182.43,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Down,O03 - Daily Service,,30.77,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N00 - Wait At Dump,,11.18,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N01 - Truck Loading,,55.55,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N03 - Empty,,139.47,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N03 - Empty,N031 - Empty Stopped,83.74,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N04 - Hauling,,86.38,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N04 - Hauling,N041 - Hauling Stopped,8.38,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N05 - Spot at LU,,2.41,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N06 - Queue At LU,,16.66,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N07 - Dumping,,2.53,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Net Operating,N09 - General Production,,0.00,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-250,Standby,S03 - Schedule No Work,,3.31,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Delay,S10 - Change Operators,,6.91,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Delay,S19 - Tea/ Breakfast / Snacks,,34.66,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Delay,S20 - Shift Change,,121.43,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Delay,S25 - Toilet Break,,0.32,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Delay,S31 - Fuel Filling,,1.01,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Down,O01 -  Down,,34.54,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Down,O03 - Daily Service,,54.10,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N00 - Wait At Dump,,15.43,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N01 - Truck Loading,,63.19,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N02 - Wait At LU,,0.15,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N03 - Empty,,188.66,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N03 - Empty,N031 - Empty Stopped,70.60,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N04 - Hauling,,111.80,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N04 - Hauling,N041 - Hauling Stopped,8.99,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N05 - Spot at LU,,2.23,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N06 - Queue At LU,,16.35,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Net Operating,N07 - Dumping,,4.77,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-251,Standby,S03 - Schedule No Work,,6.61,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S01 - Blasting,,0.33,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S05 - Stuck in Mud,,0.08,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S10 - Change Operators,,9.84,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S19 - Tea/ Breakfast / Snacks,,26.27,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S20 - Shift Change,,97.35,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S25 - Toilet Break,,1.96,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Delay,S31 - Fuel Filling,,0.83,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Down,O01 -  Down,,92.50,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Down,O03 - Daily Service,,52.51,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N00 - Wait At Dump,,16.25,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N01 - Truck Loading,,60.21,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N02 - Wait At LU,,0.09,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N03 - Empty,,166.05,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N03 - Empty,N031 - Empty Stopped,79.73,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N04 - Hauling,,103.25,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N04 - Hauling,N041 - Hauling Stopped,8.44,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N05 - Spot at LU,,2.85,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N06 - Queue At LU,,15.53,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N07 - Dumping,,1.82,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Net Operating,N09 - General Production,,0.00,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-252,Standby,S03 - Schedule No Work,,4.01,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Delay,D03 - Delay At Hopper,,0.83,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Delay,S10 - Change Operators,,8.07,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Delay,S19 - Tea/ Breakfast / Snacks,,27.15,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Delay,S20 - Shift Change,,93.26,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Delay,S25 - Toilet Break,,0.34,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Delay,S31 - Fuel Filling,,0.27,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Down,O01 -  Down,,111.16,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Down,O03 - Daily Service,,26.45,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Net Operating,N00 - Wait At Dump,,16.47,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Net Operating,N01 - Truck Loading,,62.93,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Net Operating,N02 - Wait At LU,,0.00,Total,33339.86,Grand Total,51923.57
Hauling Unit,Status Category,Status Code,Sub-Status Code,Duration(Hours),KOMATSU HD785-7,RD-253,Net Operating,N03 - Empty,,158.41,Total,33339.86,Grand Total,51923.57
